race_id,candidate,party,direction,amount,date_paid,paid_to,what_for,image_number,cycle,filing_url
2026-H-PA-07,Ryan Edward Mackenzie,,support,24521.50,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424532,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424532
2026-H-PA-07,Ryan Mackenzie,REP,support,47089.90,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190236,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190236
2026-H-PA-07,Ryan Mackenzie,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082303,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082303
2026-H-PA-07,Bob Brooks,DEM,oppose,5887.65,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082294,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082294
2026-H-PA-07,Ryan Mackenzie,REP,support,5887.65,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082294,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082294
2026-H-PA-08,Paige Cognetti,DEM,oppose,31663.71,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417844,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417844
2026-H-PA-08,Paige Cognetti,DEM,oppose,2780.24,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417861,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417861
2026-H-PA-08,Paige Cognetti,DEM,oppose,27374.00,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424533,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424533
2026-H-PA-08,"Robert P. Bresnahan, Jr.",REP,support,27374.00,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424533,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424533
2026-H-PA-08,"Robert P. Bresnahan, Jr.",REP,support,49787.65,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190236,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190236
2026-H-PA-08,Paige Cognetti,DEM,oppose,6189.90,2026-08-31,STORYTELLERS GROUP LLC,PRINTING,202609029904082308,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082308
2026-H-PA-08,"Robert P. Bresnahan, Jr.",REP,support,6189.90,2026-08-31,STORYTELLERS GROUP LLC,PRINTING,202609029904082308,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082308
2026-H-PA-08,"Robert P. Bresnahan, Jr.",REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082304,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082304
2026-H-PA-10,Janelle Stelson,DEM,oppose,29631.50,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417844,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417844
2026-H-PA-10,Janelle Stelson,DEM,oppose,2653.08,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417861,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417861
2026-H-PA-10,Janelle Stelson,DEM,oppose,26043.50,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424534,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424534
2026-H-PA-10,Scott Perry,REP,support,26043.50,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424534,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424534
2026-H-PA-10,Scott Perry,REP,support,47089.90,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190237,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190237
2026-H-PA-10,Scott Perry,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082303,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082303
2026-H-PA-10,Scott Perry,REP,support,5931.38,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082295,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082295
2026-H-PA-10,Janelle Stelson,DEM,oppose,5931.37,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082295,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082295
2026-H-TX-15,Bobby Pulido,DEM,oppose,27938.00,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417865,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417865
2026-H-TX-15,Bobby Pulido,DEM,oppose,9758.05,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424526,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424526
2026-H-TX-15,Monica De La Cruz,REP,support,9758.05,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424526,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424526
2026-H-TX-15,Bobby Pulido,DEM,oppose,13969.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267681,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267681
2026-H-TX-15,Monica De La Cruz,REP,support,13969.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267681,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267681
2026-H-TX-15,Bobby Pulido,DEM,oppose,5000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217892,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217892
2026-H-TX-15,Monica De La Cruz,REP,support,5910.88,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179055,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179055
2026-H-TX-23,Katy Padilla Stout,DEM,oppose,41968.00,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417867,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417867
2026-H-TX-23,Katy Padilla Stout,DEM,oppose,13466.54,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424527,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424527
2026-H-TX-23,Brandon Herrera,REP,support,13466.54,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424527,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424527
2026-H-TX-23,Brandon Herrera,REP,support,20984.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267679,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267679
2026-H-TX-23,Katy Padilla Stout,DEM,oppose,10492.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267680,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267680
2026-H-TX-23,Katy Padilla Stout,DEM,oppose,5000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217892,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217892
2026-H-TX-23,Brandon Herrera,REP,support,9130.12,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179057,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179057
2026-H-TX-28,Henry Cuellar,DEM,oppose,37665.00,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417866,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417866
2026-H-TX-28,Henry Cuellar,DEM,oppose,1727.36,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417846,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417846
2026-H-TX-28,Tano Tijerina,REP,support,13455.54,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424528,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424528
2026-H-TX-28,Henry Cuellar,DEM,oppose,13455.53,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424528,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424528
2026-H-TX-28,Henry Cuellar,DEM,oppose,18832.50,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267679,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267679
2026-H-TX-28,Tano Tijerina,REP,support,18832.50,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267678,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267678
2026-H-TX-28,Henry Cuellar,DEM,oppose,5000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217893,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217893
2026-H-TX-28,Tano Tijerina,REP,support,7679.53,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179058,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179058
2026-H-TX-34,Vicente Gonzalez,DEM,oppose,25204.00,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417866,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417866
2026-H-TX-34,Vicente Gonzalez,DEM,oppose,9134.96,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424529,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424529
2026-H-TX-34,Eric Flores,REP,support,9134.96,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424529,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424529
2026-H-TX-34,Vicente Gonzalez,DEM,oppose,12602.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267678,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267678
2026-H-TX-34,Eric Flores,REP,support,12602.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267677,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267677
2026-H-TX-34,Vicente Gonzalez,DEM,oppose,5000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217893,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217893
2026-H-TX-34,Eric Flores,REP,support,5458.48,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179060,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179060
2026-H-TX-35,Johnny Garcia,DEM,oppose,31470.00,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417865,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417865
2026-H-TX-35,Carlos De La Cruz,REP,support,11328.79,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424530,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424530
2026-H-TX-35,Johnny Garcia,DEM,oppose,11328.78,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424530,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424530
2026-H-TX-35,Johnny Garcia,DEM,oppose,15735.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267677,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267677
2026-H-TX-35,Carlos De La Cruz,REP,support,15735.00,2026-09-16,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609169904267676,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609169904267676
2026-H-TX-35,Johnny Garcia,DEM,oppose,63500.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217891,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217891
2026-H-TX-35,Carlos De La Cruz,REP,support,2500.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217891,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217891
2026-H-TX-35,Carlos De La Cruz,REP,support,7175.78,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179061,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179061
2026-H-VA-02,Elaine G. Luria,DEM,oppose,40928.00,2026-09-25,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609259908418863,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418863
2026-H-VA-02,Jennifer A. Kiggans,REP,support,8713.71,2026-09-24,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609249908417868,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417868
2026-H-VA-02,Elaine G. Luria,DEM,oppose,3130.67,2026-09-17,IMGE LLC,TEXTING SERVICE,202609179904302340,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609179904302340
2026-H-VA-02,Elaine G. Luria,DEM,oppose,20464.00,2026-09-15,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609159904217896,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217896
2026-H-VA-02,Jennifer A. Kiggans,REP,support,20464.00,2026-09-15,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609159904217895,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217895
2026-H-VA-02,Elaine G. Luria,DEM,oppose,48500.00,2026-09-14,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609149904205608,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205608
2026-H-VA-02,Elaine G. Luria,DEM,oppose,42837.51,2026-09-14,IMGE LLC,DIGITAL MEDIA,202609149904205609,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205609
2026-H-VA-02,Jennifer A. Kiggans,REP,support,30759.85,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190237,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190237
2026-H-VA-02,Elaine G. Luria,DEM,oppose,4500.00,2026-09-10,STORYTELLERS GROUP LLC,PRINTING,202609109904190247,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190247
2026-H-VA-02,Jennifer A. Kiggans,REP,support,4500.00,2026-09-10,STORYTELLERS GROUP LLC,PRINTING,202609109904190246,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190246
2026-H-VA-02,Jennifer A. Kiggans,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082304,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082304
2026-H-VA-02,Elaine G. Luria,DEM,oppose,4500.00,2026-08-20,STORYTELLERS GROUP LLC,PRINTING,202609029904082291,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082291
2026-H-VA-02,Jennifer A. Kiggans,REP,support,4500.00,2026-08-20,STORYTELLERS GROUP LLC,PRINTING,202609029904082291,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082291
2026-H-WA-03,John Braun,REP,support,44419.33,2026-09-24,CALIBER CONTACT,PRINTING/POSTAGE,202609249908417834,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417834
2026-H-WA-03,John Braun,REP,support,44419.33,2026-09-21,CALIBER CONTACT,PRINTING/POSTAGE,202609219908383838,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383838
2026-H-WA-03,John Braun,REP,support,43474.86,2026-09-14,CALIBER CONTACT,PRINTING/POSTAGE,202609149904205606,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205606
2026-H-WA-03,John Braun,REP,support,33449.90,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190233,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190233
2026-H-WA-03,John Braun,REP,support,12220.20,2026-09-03,CALIBER CONTACT,PRINTING,202609049904103642,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103642
2026-H-WI-03,Rebecca Cooke,DEM,oppose,39462.60,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417842,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417842
2026-H-WI-03,Rebecca Cooke,DEM,oppose,4725.00,2026-09-15,STORYTELLERS GROUP LLC,PRINTING,202609159904217898,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217898
2026-H-WI-03,Derrick Van Orden,REP,support,4725.00,2026-09-15,STORYTELLERS GROUP LLC,PRINTING,202609159904217897,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217897
2026-H-WI-03,Rebecca Cooke,DEM,oppose,3824.16,2026-09-15,IMGE LLC,TEXTING SERVICE,202609159904217894,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217894
2026-H-WI-03,Derrick Van Orden,REP,support,39414.10,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190233,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190233
2026-H-WI-03,Rebecca Cooke,DEM,oppose,4725.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082306,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082306
2026-H-WI-03,Derrick Van Orden,REP,support,4725.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082305,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082305
2026-H-WI-03,Derrick Van Orden,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082301,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082301
2026-S-AK,Mary Peltola,DEM,oppose,6570.20,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418856,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418856
2026-S-AK,Dan Sullivan,REP,support,6570.20,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418856,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418856
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-21,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609219908383847,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383847
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-21,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609219908383848,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383848
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-21,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609219908383846,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383846
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-21,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609219908383847,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383847
2026-S-AK,Dan Sullivan,REP,support,1632.77,2026-09-18,IMGE LLC,TEXTING SERVICE,202609189904424531,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424531
2026-S-AK,Mary Peltola,DEM,oppose,40424.27,2026-09-17,IMGE LLC,DIGITAL MEDIA,202609179904302341,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609179904302341
2026-S-AK,Dan Sullivan,REP,support,15978.00,2026-09-17,THE BAKER GROUP LLC,PRINTING,202609179904302344,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609179904302344
2026-S-AK,Mary Peltola,DEM,oppose,61000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217889,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217889
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198217,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198217
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198218,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198218
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198216,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198216
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198217,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198217
2026-S-AK,Dan Sullivan,REP,support,22251.90,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179034,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179034
2026-S-AK,Mary Peltola,DEM,oppose,42802.17,2026-09-04,IMGE LLC,DIGITAL MEDIA,202609049904103648,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103648
2026-S-AK,Mary Peltola,DEM,oppose,1647.17,2026-09-04,IMGE LLC,TEXTING SERVICE,202609049904103651,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103651
2026-S-AK,Mary Peltola,DEM,oppose,61000.00,2026-09-03,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609049904103643,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103643
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-03,THE BAKER GROUP LLC,PRINTING,202609039904090271,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904090271
2026-S-AK,Mary Peltola,DEM,oppose,20384.50,2026-09-03,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609049904103648,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103648
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-03,THE BAKER GROUP LLC,PRINTING,202609039904090271,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904090271
2026-S-AK,Dan Sullivan,REP,support,20384.50,2026-09-03,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609049904103647,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103647
2026-S-AK,Dan Sullivan,REP,support,17235.00,2026-08-27,THE BAKER GROUP LLC,PRINTING,202609029904082306,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082306
2026-S-IA,Ashley Hinson,REP,support,6531.53,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418857,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418857
2026-S-IA,Josh Turek,DEM,oppose,6531.52,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418857,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418857
2026-S-IA,Josh Turek,DEM,oppose,150695.94,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424531,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424531
2026-S-IA,Josh Turek,DEM,oppose,35142.00,2026-09-17,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609179904302344,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609179904302344
2026-S-IA,Josh Turek,DEM,oppose,61000.00,2026-09-15,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609159904217890,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217890
2026-S-IA,Josh Turek,DEM,oppose,196885.00,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198219,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198219
2026-S-IA,Josh Turek,DEM,oppose,164363.00,2026-09-11,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609119904198218,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198218
2026-S-IA,Josh Turek,DEM,oppose,19292.48,2026-09-11,IMGE LLC,TEXTING SERVICE,202609119904198215,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609119904198215
2026-S-IA,Josh Turek,DEM,oppose,39828.00,2026-09-09,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609099904179076,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179076
2026-S-IA,Josh Turek,DEM,oppose,19746.00,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179035,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179035
2026-S-IA,Ashley Hinson,REP,support,19746.00,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179034,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179034
2026-S-IA,Ashley Hinson,REP,support,16676.08,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179037,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179037
2026-S-IA,Ashley Hinson,REP,support,15923.05,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179035,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179035
2026-S-IA,Ashley Hinson,REP,support,14792.70,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179036,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179036
2026-S-IA,Josh Turek,DEM,oppose,159560.41,2026-09-04,IMGE LLC,DIGITAL MEDIA,202609049904103649,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103649
2026-S-IA,Josh Turek,DEM,oppose,61000.00,2026-09-03,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,202609049904103644,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103644
2026-S-IA,Josh Turek,DEM,oppose,27300.00,2026-08-19,THE BAKER GROUP LLC,PRINTING,202609029904082288,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082288
2026-S-IA,Ashley Hinson,REP,support,27300.00,2026-08-19,THE BAKER GROUP LLC,PRINTING,202609029904082288,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082288
2026-S-ME,Troy Jackson,DEM,oppose,5632.55,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418858,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418858
2026-S-ME,Susan M. Collins,REP,support,5632.55,2026-09-25,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609259908418858,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418858
2026-S-ME,Troy Jackson,DEM,oppose,9686.12,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417858,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417858
2026-S-ME,Troy Jackson,DEM,oppose,51423.50,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383842,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383842
2026-S-ME,Susan M. Collins,REP,support,51423.50,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383841,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383841
2026-S-ME,Troy Jackson,DEM,oppose,97361.14,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424525,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424525
2026-S-ME,Troy Jackson,DEM,oppose,40000.00,2026-09-18,IMGE LLC,DIGITAL MEDIA,202609189904424524,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424524
2026-S-ME,Troy Jackson,DEM,oppose,10941.50,2026-09-17,RED MAVERICK MEDIA LLC,PRINTING,202609179904302343,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609179904302343
